Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
182000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,E,3rd Floor,False,0.0,False,,91.0,103.0,,,,,2.0,,,,82.0,,,1.0
355000.0,Lisboa,Cascais,Alcabideche,Apartment,B-,2nd Floor,True,0.0,False,1980.0,82.0,,,,,,3.0,,,,80.0,,,2.0
125000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,C,1st Floor,True,0.0,False,1988.0,48.0,,,,,,1.0,,,,42.0,,,1.0
296000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,3rd Floor,False,0.0,False,1937.0,60.0,60.0,,,,,1.0,,,,50.0,,,1.0
57500.0,Lisboa,Lisboa,Santa Maria Maior,Store,NC,,False,0.0,False,,25.0,,,,,,,,,,,,,1.0
930000.0,Lisboa,Lisboa,Santa Clara,House,E,,False,0.0,False,1950.0,330.0,,,,,,6.0,,,,240.0,,,3.0
1440000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",House,A,Ground Floor,False,3.0,True,2022.0,331.0,528.0,,,,,4.0,,,,264.0,,,3.0
160000.0,Lisboa,Azambuja,Azambuja,Apartment,C,2nd Floor,True,0.0,False,2003.0,116.0,144.0,,,,,3.0,,,,104.0,,,2.0
1920000.0,Lisboa,Mafra,Milharado,Farm,C,,False,3.0,True,1995.0,4470.0,233.0,,,,,4.0,,,,212.0,,,4.0
149900.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,F,1st Floor,True,0.0,False,1993.0,78.0,,,,,,1.0,,,,78.0,,,1.0
340000.0,Lisboa,Lisboa,São Vicente,Apartment,E,3rd Floor,False,0.0,False,1986.0,73.0,,,,,,2.0,,,,70.0,,,2.0
165000.0,Lisboa,Loures,Loures,Apartment,E,Ground Floor,False,0.0,False,,54.0,,,,,,2.0,,,,58.0,,,1.0
700000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,2.0,True,,126.0,,,,,,3.0,,,,115.0,,,3.0
460000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,B,Ground Floor,False,0.0,False,2019.0,237.0,0.0,,,,,2.0,,,,72.0,,,1.0
629000.0,Lisboa,Lisboa,Santo António,Apartment,C,5th Floor,True,0.0,False,1971.0,127.0,,,,,,3.0,,,,117.0,,,2.0
800000.0,Lisboa,Lisboa,Alvalade,Apartment,D,6th Floor,True,0.0,False,1986.0,352.0,153.0,,,,,3.0,,,,118.0,,,2.0
1750000.0,Lisboa,Cascais,Alcabideche,House,A,,False,3.0,True,2023.0,383.0,,,,,,4.0,,,,191.0,,,8.0
299000.0,Lisboa,Lisboa,Benfica,Apartment,D,7th Floor,True,1.0,True,1991.0,54.0,,,,,,1.0,,,,40.0,,,1.0
5260000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",House,A,Ground Floor,False,3.0,True,2022.0,1015.0,2094.0,,,,,14.0,,,,1047.0,,,
149000.0,Lisboa,Amadora,Encosta do Sol,Land,NC,,False,0.0,False,,412.0,,,,,,,,,,,,,
249000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Store,C,,False,0.0,False,1976.0,108.0,,,,,,,,,,106.0,,,0.0
87900.0,Lisboa,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosário",Land,NC,,False,0.0,False,,406.0,,,,,,,,,,,,,0.0
489000.0,Lisboa,Lisboa,Estrela,Apartment,C,3rd Floor,False,0.0,False,1951.0,195.0,,,,,,2.0,,,,65.0,,,2.0
470000.0,Lisboa,Lisboa,Campo de Ourique,Apartment,C,1st Floor,True,0.0,False,1953.0,88.0,,,,,,2.0,,,,88.0,,,2.0
1600000.0,Lisboa,Mafra,Santo Isidoro,Land,NC,,False,0.0,False,,40750.0,,,,,,,,,,,,,
369000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,1st Floor,True,0.0,False,1979.0,94.0,,,,,,3.0,,,,94.0,,,1.0
705000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,2.0,True,,124.0,,,,,,3.0,,,,108.0,,,3.0
675000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,2.0,True,,114.0,,,,,,3.0,,,,102.0,,,3.0
465000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,72.0,81.0,,,,,2.0,,,,72.0,,,2.0
505000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,1.0,True,,107.0,,,,,,2.0,,,,78.0,,,2.0
335000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,1.0,True,,49.0,,,,,,1.0,,,,49.0,,,1.0
265000.0,Lisboa,Lisboa,São Vicente,Apartment,C,2nd Floor,True,0.0,False,1951.0,271.0,,,,,,2.0,,,,53.0,,,1.0
1265000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,4th Floor,True,3.0,True,,179.0,,,,,,4.0,,,,142.0,,,4.0
475000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,1.0,True,,91.0,,,,,,2.0,,,,72.0,,,2.0
1190000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,233.0,,,,,,4.0,,,,233.0,,,4.0
415000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,1st Floor,False,0.0,False,1964.0,72.0,,,,,,2.0,,,,72.0,,,1.0
730000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,E,3rd Floor,False,0.0,False,1964.0,72.0,,,,,,2.0,,,,72.0,,,1.0
480000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,1.0,True,,84.0,,,,,,2.0,,,,74.0,,,2.0
295000.0,Lisboa,Sintra,Algueirão-Mem Martins,House,C,,False,0.0,False,1994.0,108.0,,,,,,3.0,,,,100.0,,,2.0
580000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,D,1st Floor,True,1.0,True,1992.0,157.0,172.0,,,,,4.0,,,,122.0,,,2.0
250000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Apartment,E,5th Floor,True,0.0,False,1998.0,227.0,89.0,,,,,2.0,,,,72.0,,,1.0
1350000.0,Lisboa,Sintra,Rio de Mouro,Land,E,,False,3.0,True,1964.0,4880.0,,,,,,0.0,,,,,,,
1150000.0,Lisboa,Sintra,Queluz e Belas,House,C,,False,3.0,True,2008.0,0.0,333.0,,,,,3.0,,,,175.0,,,3.0
685000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,2.0,True,,136.0,,,,,,3.0,,,,120.0,,,3.0
695000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,136.0,,,,,,3.0,,,,120.0,,,3.0
690000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,134.0,,,,,,3.0,,,,107.0,,,3.0
1350000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,4th Floor,True,3.0,True,,267.0,,,,,,4.0,,,,165.0,,,4.0
950000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
950000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
920000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
920000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
79000.0,Lisboa,Lisboa,Parque das Nações,Transfer of lease,B-,,False,1.0,True,,83.0,,,,,,,,,,70.0,,,2.0
49000.0,Lisboa,Vila Franca de Xira,Vialonga,Land,NC,,False,0.0,False,,309.0,,,,,,,,,,,,,
175000.0,Lisboa,Lisboa,Penha de França,Apartment,D,Basement Level,False,0.0,False,1931.0,84.0,,,,,,2.0,,,,55.0,,,1.0
545000.0,Lisboa,Lisboa,Misericórdia,Apartment,F,2nd Floor,False,0.0,False,1924.0,127.0,104.0,,,,,3.0,,,,85.0,,,2.0
670000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,Ground Floor,False,0.0,False,1964.0,137.0,,,,,,2.0,,,,137.0,,,1.0
415000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,2nd Floor,False,0.0,False,1964.0,72.0,,,,,,2.0,,,,72.0,,,1.0
187000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,D,2nd Floor,False,0.0,False,1970.0,64.0,,,,,,2.0,,,,63.0,,,1.0
45000.0,Lisboa,Amadora,Mina de Água,Land,NC,,False,0.0,False,1990.0,160.0,,,,,,,,,,,,,0.0
1980000.0,Lisboa,Lisboa,Campolide,Mansion,D,,False,0.0,False,,500.0,,,,,,,,,,,,,
355000.0,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,C,3rd Floor,True,0.0,False,1988.0,174.0,,,,,,4.0,,,,160.0,,,2.0
1500000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,3.0,True,,262.0,,,,,,4.0,,,,170.0,,,4.0
680000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,126.0,,,,,,3.0,,,,115.0,,,3.0
890000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
890000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
260000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,E,1st Floor,False,0.0,False,1988.0,73.0,,,,,,2.0,,,,73.0,,,0.0
25000.0,Lisboa,Alenquer,Meca,Land,Not available,,,,,,,,,,,,,,,,,,,
295000.0,Lisboa,Lisboa,Campo de Ourique,Apartment,D,Basement Level,True,1.0,True,1961.0,58.0,,,,,,1.0,,,,42.0,,,1.0
685000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,124.0,,,,,,3.0,,,,108.0,,,3.0
25000.0,Lisboa,Alenquer,Meca,Land,NC,,False,0.0,False,,2520.0,,,,,,,,,,,,,0.0
620000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,D,4th Floor,False,0.0,False,1951.0,144.0,145.0,,,,,3.0,,,,122.0,,,2.0
235000.0,Lisboa,Lisboa,Olivais,Apartment,F,3rd Floor,False,0.0,False,1975.0,65.0,73.0,,,,,3.0,,,,65.0,,,1.0
515000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,2.0,True,,107.0,,,,,,2.0,,,,78.0,,,2.0
475000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,91.0,,,,,,2.0,,,,72.0,,,2.0
190000.0,Lisboa,Sintra,São João das Lampas e Terrugem,Land,NC,,False,0.0,False,,700.0,,,,,,,,,,,,,
425000.0,Lisboa,Loures,"Camarate, Unhos e Apelação",Land,NC,,False,0.0,False,,5250.0,,,,,,,,,,,,,0.0
470000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,1.0,True,,82.0,,,,,,2.0,,,,72.0,,,2.0
660000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,114.0,,,,,,3.0,,,,102.0,,,3.0
665000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,117.0,,,,,,3.0,,,,103.0,,,3.0
490000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,1.0,True,,78.0,,,,,,2.0,,,,78.0,,,2.0
655000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,2.0,True,,117.0,,,,,,3.0,,,,103.0,,,3.0
299000.0,Lisboa,Lourinhã,Reguengo Grande,House,C,,False,1.0,True,2007.0,241.0,197.0,,,,,3.0,,,,158.0,,,3.0
420000.0,Lisboa,Loures,Fanhões,House,C,,False,1.0,True,2009.0,348.0,205.0,,,,,3.0,,,,165.0,,,3.0
200000.0,Lisboa,Lisboa,Penha de França,Apartment,E,Ground Floor,False,0.0,False,1989.0,79.0,,,,,,1.0,,,,47.0,,,1.0
399000.0,Lisboa,Odivelas,Ramada e Caneças,Apartment,D,Ground Floor,False,3.0,True,2002.0,176.0,,,,,,3.0,,,,120.0,,,3.0
335000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,1.0,True,,50.0,,,,,,1.0,,,,50.0,,,1.0
685000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,2nd Floor,True,2.0,True,,124.0,,,,,,3.0,,,,108.0,,,3.0
425000.0,Lisboa,Loures,"Camarate, Unhos e Apelação",Land,NC,,False,0.0,False,,5740.0,,,,,,,,,,,,,0.0
50000.0,Lisboa,Sintra,Queluz e Belas,Storage,NC,Ground Floor,False,0.0,False,,67.0,,,,,,,,,,,,,
350000.0,Lisboa,Cascais,São Domingos de Rana,Apartment,D,2nd Floor,False,2.0,True,1998.0,127.0,127.0,,,,,3.0,,,,107.0,,,2.0
495000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",House,E,,False,2.0,True,1965.0,553.0,,,,,,5.0,,,,173.0,,,2.0
675000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,2.0,True,,124.0,,,,,,3.0,,,,108.0,,,3.0
670000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,2.0,True,,126.0,,,,,,3.0,,,,115.0,,,3.0
365000.0,Lisboa,Mafra,Ericeira,Apartment,C,Ground Floor,True,1.0,True,2003.0,84.0,105.0,,,,,2.0,,,,72.0,,,2.0
330000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,1.0,True,,54.0,,,,,,1.0,,,,46.0,,,1.0
480000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,3rd Floor,True,1.0,True,,83.0,,,,,,2.0,,,,72.0,,,2.0
990000.0,Lisboa,Lourinhã,Lourinhã e Atalaia,Other - Commercial,B-,,True,0.0,False,1984.0,0.0,1280.0,,,,,,,,,1152.0,,,
335000.0,Lisboa,Lisboa,São Domingos de Benfica,Apartment,D,Ground Floor,True,0.0,False,1969.0,110.0,100.0,,,,,3.0,,,,80.0,,,2.0
635000.0,Lisboa,Lisboa,Estrela,Apartment,B-,2nd Floor,False,0.0,False,1936.0,0.0,130.0,,,,,3.0,,,,116.0,,,2.0
247000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,3rd Floor,False,0.0,False,2003.0,100.0,100.0,,,,,3.0,,,,100.0,,,1.0
189000.0,Lisboa,Loures,Sacavém e Prior Velho,Apartment,E,3rd Floor,False,0.0,False,1970.0,362.0,,,,,,3.0,,,,79.0,,,1.0
370000.0,Lisboa,Lisboa,Alvalade,Apartment,C,7th Floor,True,0.0,False,1956.0,109.0,,,,,,2.0,,,,107.0,,,1.0
1000000.0,Lisboa,Cascais,Carcavelos e Parede,Apartment,C,4th Floor,True,2.0,True,2000.0,145.0,,,,,,4.0,,,,145.0,,,3.0
270000.0,Lisboa,Mafra,Milharado,House,NC,,True,2.0,True,1981.0,467.0,,,,,,3.0,,,,52.0,,,1.0
399000.0,Lisboa,Cascais,Cascais e Estoril,Apartment,C,2nd Floor,False,0.0,False,1967.0,96.0,,,,,,3.0,,,,96.0,,,1.0
37500.0,Lisboa,Torres Vedras,Dois Portos e Runa,House,NC,,False,0.0,False,1951.0,220.0,,,,,,2.0,,,,120.0,,,0.0
220000.0,Lisboa,Odivelas,Pontinha e Famões,Apartment,D,2nd Floor,False,0.0,False,1987.0,82.0,,,,,,2.0,,,,82.0,,,1.0
18000.0,Lisboa,Alenquer,Aldeia Galega da Merceana e Aldeia Gavinha,Storage,NC,,False,0.0,False,1965.0,,,,,,,,,,,,,,
495000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,1.0,True,,107.0,,,,,,2.0,,,,78.0,,,2.0
480000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,1.0,True,,78.0,,,,,,2.0,,,,78.0,,,2.0
3300000.0,Lisboa,Oeiras,Barcarena,Warehouse,A+,,False,3.0,True,,5100.0,,,,,,,,,,,,,
27000.0,Lisboa,Lisboa,Alvalade,Garage,NC,Basement Level,False,1.0,True,2001.0,12.0,,,,,,,,,,,,,0.0
338000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,3rd Floor,False,0.0,False,1974.0,222.0,113.0,,,,,2.0,,,,75.0,,,2.0
800000.0,Lisboa,Oeiras,Carnaxide e Queijas,Building,A,,False,0.0,False,1951.0,305.0,126.0,,,,,,,,,252.0,,,4.0
1360000.0,Lisboa,Cascais,Carcavelos e Parede,House,C,,False,3.0,True,2023.0,319.0,314.0,,,,,4.0,,,,174.0,,,4.0
649500.0,Lisboa,Cascais,São Domingos de Rana,House,B-,,False,2.0,True,2014.0,330.0,368.0,,,,,5.0,,,,255.0,,,4.0
2500000.0,Lisboa,Oeiras,Carnaxide e Queijas,House,C,,True,3.0,True,2015.0,679.0,350.0,,,,,5.0,,,,240.0,,,4.0
195000.0,Lisboa,Sintra,Agualva e Mira-Sintra,Apartment,C,4th Floor,True,0.0,False,1983.0,137.0,,,,,,4.0,,,,137.0,,,2.0
550000.0,Lisboa,Lisboa,Misericórdia,Store,C,Ground Floor,False,0.0,False,,75.0,80.0,,,,,,,,,74.0,,,0.0
320000.0,Lisboa,Lisboa,São Vicente,Apartment,D,1st Floor,False,0.0,False,1937.0,74.0,,,,,,3.0,,,,70.0,,,1.0
210000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,D,2nd Floor,False,0.0,False,1993.0,88.0,,,,,,3.0,,,,88.0,,,1.0
179000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,Apartment,E,7th Floor,True,0.0,False,1972.0,52.0,,,,,,2.0,,,,51.0,,,1.0
650000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,2.0,True,,114.0,,,,,,3.0,,,,102.0,,,3.0
805000.0,Lisboa,Oeiras,Carnaxide e Queijas,Duplex,NC,Ground Floor,True,2.0,True,,101.0,130.0,,,,,2.0,,,,101.0,,,2.0
795000.0,Lisboa,Oeiras,Carnaxide e Queijas,Duplex,NC,Ground Floor,True,2.0,True,,101.0,116.0,,,,,2.0,,,,101.0,,,2.0
830000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,D,Ground Floor,True,1.0,True,1994.0,0.0,0.0,,,,,2.0,,,,0.0,,,3.0
930000.0,Lisboa,Oeiras,Carnaxide e Queijas,Duplex,NC,Ground Floor,True,2.0,True,,116.0,142.0,,,,,3.0,,,,116.0,,,2.0
950000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
1100000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,239.0,,,,,,4.0,,,,239.0,,,4.0
259000.0,Lisboa,Odivelas,Pontinha e Famões,Apartment,F,1st Floor,False,2.0,True,1990.0,121.0,,,,,,2.0,,,,121.0,,,2.0
253000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Apartment,E,1st Floor,False,0.0,False,1962.0,77.0,77.0,,,,,3.0,,,,77.0,,,2.0
250000.0,Lisboa,Amadora,Águas Livres,Apartment,B-,2nd Floor,True,1.0,True,2007.0,98.0,,,,,,2.0,,,,96.0,,,1.0
198000.0,Lisboa,Torres Vedras,Ventosa,House,NC,Ground Floor,False,1.0,True,1951.0,128.0,48.0,,,,,1.0,,,,48.0,,,1.0
245000.0,Lisboa,Odivelas,Odivelas,Apartment,E,Ground Floor,True,0.0,False,1988.0,87.0,87.0,,,,,2.0,,,,80.0,,,1.0
175000.0,Lisboa,Mafra,Ericeira,House,NC,Ground Floor,False,0.0,False,1951.0,95.0,35.0,,,,,1.0,,,,35.0,,,1.0
680000.0,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,True,2.0,True,,134.0,,,,,,3.0,,,,107.0,,,3.0
860000.0,Lisboa,Oeiras,Carnaxide e Queijas,Duplex,NC,Ground Floor,True,3.0,True,,114.0,114.0,,,,,3.0,,,,114.0,,,2.0
1050000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,NC,Above 10th Floor,True,3.0,True,,185.0,271.0,,,,,4.0,,,,185.0,,,4.0
385000.0,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela",House,C,,False,2.0,True,1992.0,180.0,,,,,,3.0,,,,147.0,,,3.0
950000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
920000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,A,,False,2.0,True,,213.0,,,,,,4.0,,,,213.0,,,4.0
218000.0,Lisboa,Loures,Loures,Land,NC,,False,0.0,False,,880.0,430.0,,,,,,,,,,,,0.0
5500.0,Lisboa,Amadora,Encosta do Sol,Transfer of lease,NC,Ground Floor,False,0.0,False,,19.0,,,,,,,,,,,,,1.0
159900.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Transfer of lease,C,Basement Level,False,0.0,False,,167.0,166.0,,,,,,,,,165.0,,,3.0
2700000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",House,C,,False,2.0,True,2000.0,270.0,335.0,,,,,5.0,,,,243.0,,,6.0
288600.0,Lisboa,Loures,Loures,Apartment,C,1st Floor,True,1.0,True,2006.0,120.0,,,,,,2.0,,,,103.0,,,2.0
898000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,B-,3rd Floor,True,0.0,False,1940.0,122.0,,,,,,4.0,,,,114.0,,,2.0
660000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Apartment,C,1st Floor,True,1.0,True,1998.0,170.0,,,,,,4.0,,,,169.0,,,3.0
247999.0,Lisboa,Odivelas,Odivelas,Apartment,C,3rd Floor,False,0.0,False,1968.0,124.0,,,,,,3.0,,,,112.0,,,2.0
150000.0,Lisboa,Vila Franca de Xira,Castanheira do Ribatejo e Cachoeiras,Apartment,E,1st Floor,False,0.0,False,1986.0,84.0,,,,,,2.0,,,,84.0,,,1.0
660000.0,Lisboa,Lisboa,Misericórdia,Apartment,B,1st Floor,True,1.0,True,2012.0,83.0,,,,,,1.0,,,,74.0,,,2.0
495000.0,Lisboa,Lisboa,Lumiar,Store,B,Service Floor,True,3.0,True,2011.0,209.0,302.0,,,,,,,,,,,,2.0
330000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,D,1st Floor,True,0.0,False,1983.0,77.0,,,,,,2.0,,,,77.0,,,1.0
1255000.0,Lisboa,Lisboa,Estrela,Apartment,A,1st Floor,True,2.0,True,,156.0,,,,,,3.0,,,,156.0,,,5.0
440000.0,Lisboa,Mafra,Mafra,House,D,,False,0.0,False,1969.0,2500.0,,,,,,1.0,,,,50.0,,,1.0
956000.0,Lisboa,Odivelas,Odivelas,Apartment,A,1st Floor,True,1.0,True,2012.0,205.0,,,,,,4.0,,,,184.0,,,4.0
980000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",House,A,,False,1.0,True,2020.0,286.0,,,,,,4.0,,,,246.0,,,5.0
98000.0,Lisboa,Torres Vedras,Ramalhal,House,D,,False,1.0,True,1951.0,304.0,,,,,,2.0,,,,200.0,,,1.0
80000.0,Lisboa,Alenquer,Ribafria e Pereiro de Palhacana,House,G,,False,0.0,False,1951.0,262.0,77.0,,,,,2.0,,,,77.0,,,1.0
155000.0,Lisboa,Lourinhã,Vimeiro,Apartment,C,Ground Floor,False,2.0,True,2007.0,105.0,,,,,,2.0,,,,103.0,,,1.0
2150000.0,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela",Warehouse,NC,,False,0.0,False,1983.0,3300.0,,,,,,,,,,,,,6.0
58000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,NC,,False,0.0,False,1951.0,945.0,,,,,,2.0,,,,66.0,,,1.0
260000.0,Lisboa,Loures,Moscavide e Portela,Apartment,D,4th Floor,False,0.0,False,2010.0,54.0,,,,,,2.0,,,,54.0,,,1.0
348000.0,Lisboa,Torres Vedras,A dos Cunhados e Maceira,House,B,,False,3.0,True,2010.0,169.0,,,,,,3.0,,,,429.0,,,4.0
255000.0,Lisboa,Odivelas,Odivelas,Apartment,C,4th Floor,True,0.0,False,2001.0,83.0,,,,,,2.0,,,,76.0,,,1.0
90000.0,Lisboa,Alenquer,Ribafria e Pereiro de Palhacana,Land,G,,False,0.0,False,,262.0,77.0,,,,,2.0,,,,77.0,,,1.0
119500.0,Lisboa,Azambuja,"Manique do Intendente, Vila Nova de São Pedro e Maçussa",House,F,,False,0.0,False,1937.0,94.0,,,,,,2.0,,,,85.0,,,2.0
135000.0,Lisboa,Lisboa,Misericórdia,Transfer of lease,A,Ground Floor,False,0.0,False,1951.0,103.0,103.0,,,,,,,,,40.0,,,1.0
115000.0,Lisboa,Amadora,Águas Livres,Apartment,D,3rd Floor,True,0.0,False,1973.0,39.0,,,,,,1.0,,,,37.0,,,1.0
1300000.0,Lisboa,Sintra,Queluz e Belas,Warehouse,NC,,False,0.0,False,1993.0,2410.0,,,,,,,,,,,,,6.0
64000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Store,E,Basement Level,False,0.0,False,1990.0,48.0,73.0,,,,,,,,,42.0,,,0.0
770000.0,Lisboa,Lisboa,Alvalade,Apartment,B,8th Floor,False,3.0,True,1991.0,145.0,,,,,,2.0,,,,132.0,,,1.0
235000.0,Lisboa,Sintra,Rio de Mouro,Apartment,E,1st Floor,True,0.0,False,1996.0,120.0,,,,,,2.0,,,,116.0,,,2.0
750000.0,Lisboa,Cascais,Carcavelos e Parede,House,B-,1st Floor,False,1.0,True,1970.0,190.0,,,,,,4.0,,,,122.0,,,3.0
80000.0,Lisboa,Loures,Fanhões,House,NC,,False,0.0,False,1935.0,45.0,,,,,,2.0,,,,36.0,,,1.0
130000.0,Lisboa,Sintra,São João das Lampas e Terrugem,Warehouse,NC,,False,0.0,False,1938.0,313.0,,,,,,,,,,115.0,,,1.0
